episode,score,average score,best score,epsilon,steps
498,32.71011744,39.27880281,68.36130096,0.973624,26407
499,48.64097145,39.65024914,68.36130096,0.973562,26469
500,17.89528163,39.57803129,68.36130096,0.973539,26492
501,33.48182427,39.72692745,68.36130096,0.973499,26532
502,37.55308106,39.87325036,68.36130096,0.973454,26577
503,51.76568319,40.15311328,68.36130096,0.973392,26639
504,114.2805209,40.7735566,68.36130096,0.973253,26778
505,14.10635262,40.45451665,68.36130096,0.973235,26796
506,7.717248874,40.28186829,68.36130096,0.973225,26806
507,70.71846785,40.52170576,68.36130096,0.973139,26892
508,28.57106579,40.62952125,68.36130096,0.973105,26926
509,70.22513983,41.18762491,68.36130096,0.973021,27010
510,62.46469194,40.90916025,68.36130096,0.972945,27086
511,22.347076,40.82866248,68.36130096,0.972917,27114
512,39.37197359,40.80143874,68.36130096,0.972869,27162
513,24.09017136,40.66464982,68.36130096,0.97284,27191
514,15.01433961,40.14813227,68.36130096,0.972822,27209
515,84.13436624,40.4917095,68.36130096,0.97272,27311
516,11.54557385,40.24079205,68.36130096,0.972705,27326
517,53.01843595,40.33324978,68.36130096,0.97264,27391
518,54.99812737,39.36573387,68.36130096,0.972572,27459
519,48.04300391,39.45292517,68.36130096,0.972513,27518
520,132.304839,40.51163954,68.36130096,0.972355,27676
521,29.22881983,40.15504183,68.36130096,0.97232,27711
522,68.41964577,40.76280647,68.36130096,0.972237,27794
523,26.33747363,40.19127539,68.36130096,0.972205,27826
524,39.78990586,40.32600542,68.36130096,0.972156,27875
525,41.74653618,40.47742486,68.36130096,0.972105,27926
526,78.18041769,40.85168177,68.36130096,0.972012,28019
527,59.88049994,41.20073985,68.36130096,0.971939,28092
528,32.6281249,41.32147049,68.36130096,0.971899,28132
529,11.56611918,40.54011622,68.36130096,0.971885,28146
530,48.93502283,40.85940898,68.36130096,0.971826,28205
531,141.168267,42.10594305,68.36130096,0.971652,28379
532,45.31055357,41.66586859,68.36130096,0.971597,28434
533,13.59596046,41.62698662,68.36130096,0.97158,28451
534,43.76166072,41.85452364,68.36130096,0.971527,28504
535,22.97020495,41.74573363,68.36130096,0.971499,28532
536,89.02057873,42.4564644,68.36130096,0.971388,28643
537,26.29013486,42.34570126,68.36130096,0.971356,28675
538,68.59531574,42.71170182,68.36130096,0.971273,28758
539,53.14173503,43.08936419,68.36130096,0.971206,28825
540,96.41809055,43.9838073,68.36130096,0.97109,28941
541,7.466630863,43.89240767,68.36130096,0.97108,28951
542,216.3864307,45.75664376,68.36130096,0.970822,29209
543,33.01763245,46.002013,68.36130096,0.97078,29251
544,65.94989136,46.51523216,68.36130096,0.970699,29332
545,16.03677528,45.64098156,68.36130096,0.970679,29352
546,29.81712215,44.90332457,68.36130096,0.970642,29389
547,68.14557185,45.47802697,68.36130096,0.970559,29472
548,8.033763189,45.36135887,68.36130096,0.970549,29482
549,16.16939011,45.3147998,68.36130096,0.970528,29503
550,20.77645663,45.22596751,68.36130096,0.970503,29528
551,45.88086129,45.27967004,68.36130096,0.970446,29585
552,48.77590238,45.36938497,68.36130096,0.970387,29644
553,41.7111679,45.68545411,68.36130096,0.970336,29695
554,11.95903393,45.47811323,68.36130096,0.970321,29710
555,42.12960631,45.57629836,68.36130096,0.970272,29759
556,36.89166566,45.71196168,68.36130096,0.970226,29805
557,18.42743451,45.72135663,68.36130096,0.970203,29828
558,8.507199959,45.40574037,68.36130096,0.970192,29839
559,9.984165301,45.30774099,68.36130096,0.970179,29852
560,13.55459728,44.97353378,68.36130096,0.970162,29869
561,66.46180331,45.32984462,68.36130096,0.970082,29949
562,42.89507117,45.37848285,68.36130096,0.970029,30002
563,20.24796411,45.4860708,68.36130096,0.970004,30027
564,77.82609489,45.96920704,68.36130096,0.969912,30119
565,12.88725323,45.74480979,68.36130096,0.969896,30135
566,30.6076372,45.8330426,68.36130096,0.969859,30172
567,64.392015,45.99677271,68.36130096,0.96978,30251
568,19.65730493,45.99202505,68.36130096,0.969756,30275
569,47.25966496,46.10819164,68.36130096,0.969699,30332
570,18.53452325,46.19938114,68.36130096,0.969676,30355
571,25.05945839,46.21774591,68.36130096,0.969645,30386
572,52.60363919,46.17333475,68.36130096,0.969581,30450
573,23.15482121,46.00298269,68.36130096,0.969553,30478
574,28.1721002,45.90531882,68.36130096,0.969518,30513
575,93.19818845,46.6634961,68.36130096,0.969406,30625
576,14.53558207,46.59139817,68.36130096,0.969388,30643
577,30.37237994,46.31503876,68.36130096,0.96935,30681
578,42.32240604,46.52157297,68.36130096,0.969299,30732
579,8.569196901,46.44625978,68.36130096,0.969288,30743
580,81.8011048,47.13853867,68.36130096,0.96919,30841
581,20.10447234,47.22821235,68.36130096,0.969165,30866
582,32.49881323,47.13895129,68.36130096,0.969124,30907
583,8.866330311,46.87341159,68.36130096,0.969113,30918
584,41.77323886,46.68393646,68.36130096,0.96906,30971
585,20.27647966,46.37761848,68.36130096,0.969035,30996
586,36.67625219,46.27378916,68.36130096,0.96899,31041
587,9.920690884,45.99598778,68.36130096,0.968977,31054
588,30.41767382,46.12609165,68.36130096,0.968941,31090
589,37.3279004,46.20088775,68.36130096,0.968895,31136
590,55.45280019,44.3438587,68.36130096,0.968826,31205
591,47.53376335,44.09721127,68.36130096,0.968769,31262
592,66.14303071,44.31332253,68.36130096,0.968689,31342
593,56.24368783,44.30811291,68.36130096,0.968621,31410
594,20.86247474,44.32298964,68.36130096,0.968595,31436
595,42.82373828,44.66330511,68.36130096,0.968543,31488
596,27.45608067,42.46803488,68.36130096,0.96851,31521
597,41.21596301,42.6775632,68.36130096,0.96846,31571
598,27.15754901,42.62203752,68.36130096,0.968427,31604
599,14.68603347,42.28248814,68.36130096,0.968408,31623
600,19.47043327,42.29823965,68.36130096,0.968384,31647
601,46.57680388,42.42918945,68.36130096,0.968328,31703
602,65.18228481,42.70548149,68.36130096,0.96825,31781
603,108.4490634,43.27231529,68.36130096,0.968118,31913
604,12.46384042,42.25414848,68.36130096,0.968103,31928
605,32.38454752,42.43693043,68.36130096,0.968063,31968
606,12.47168166,42.48447476,68.36130096,0.968047,31984
607,18.92708711,41.96656095,68.36130096,0.968024,32007
608,23.08979835,41.91174828,68.36130096,0.967996,32035
609,18.85605445,41.39805742,68.36130096,0.967973,32058
610,51.94736308,41.29288414,68.36130096,0.967911,32120
611,36.96866378,41.43910001,68.36130096,0.967864,32167
612,56.95676496,41.61494793,68.36130096,0.967792,32239
613,23.6786672,41.61083289,68.36130096,0.967763,32268
614,45.14309422,41.91212043,68.36130096,0.967708,32323
615,117.0880241,42.24165701,68.36130096,0.967563,32468
616,17.37715691,42.29997284,68.36130096,0.967541,32490
617,37.91640617,42.14895254,68.36130096,0.967494,32537
618,29.19678758,41.89093915,68.36130096,0.967457,32574
619,62.50557675,42.03556487,68.36130096,0.967381,32650
620,23.0220416,40.9427369,68.36130096,0.967352,32679
621,50.39156435,41.15436434,68.36130096,0.96729,32741
622,224.6182428,42.71635031,68.36130096,0.967023,33008
623,178.692028,44.23989586,68.36130096,0.966807,33224
624,36.01297557,44.20212656,68.36130096,0.966764,33267
625,86.03958198,44.64505701,68.36130096,0.966657,33374
626,26.74911699,44.13074401,68.36130096,0.966625,33406
627,47.99662928,44.0119053,68.36130096,0.966568,33463
628,13.82199745,43.82384403,68.36130096,0.966551,33480
629,22.56657519,43.93384859,68.36130096,0.966523,33508
630,60.52693815,44.04976774,68.36130096,0.96645,33581
631,27.54430688,42.91352814,68.36130096,0.966416,33615
632,18.23741042,42.64279671,68.36130096,0.966393,33638
633,70.12637828,43.20810088,68.36130096,0.966306,33725
634,25.73211679,43.02780545,68.36130096,0.966275,33756
635,85.56685973,43.65377199,68.36130096,0.966169,33862
636,14.73730313,42.91093924,68.36130096,0.96615,33881
637,238.6355144,45.03439303,68.36130096,0.965859,34172
638,64.04702291,44.9889101,68.36130096,0.96578,34251
639,19.83251164,44.65581787,68.36130096,0.965756,34275
640,47.087311,44.16251007,68.36130096,0.965697,34334
641,34.08282205,44.42867199,68.36130096,0.965654,34377
642,89.16317868,43.15643947,68.36130096,0.965546,34485
643,50.9032333,43.33529547,68.36130096,0.965482,34549
644,25.5166194,42.93096276,68.36130096,0.965451,34580
645,75.42353639,43.52483037,68.36130096,0.96536,34671
646,9.609036389,43.32274951,68.36130096,0.965348,34683
647,29.01158752,42.93140967,68.36130096,0.965312,34719
648,8.76358393,42.93870787,68.36130096,0.965301,34730
649,52.24907254,43.2995047,68.36130096,0.965236,34795
650,20.96620001,43.30140213,68.36130096,0.96521,34821
651,37.67857787,43.2193793,68.36130096,0.965164,34867
652,54.78160711,43.27943634,68.36130096,0.965098,34933
653,41.46025274,43.27692719,68.36130096,0.965047,34984
654,33.90452469,43.4963821,68.36130096,0.965007,35024
655,44.39058538,43.51899189,68.36130096,0.964953,35078
656,9.531883448,43.24539407,68.36130096,0.964941,35090
657,19.79289668,43.25904869,68.36130096,0.964916,35115
658,10.61989069,43.2801756,68.36130096,0.964903,35128
659,53.72886987,43.71762264,68.36130096,0.964838,35193
660,79.65195313,44.3785962,68.36130096,0.964742,35289
661,29.60085434,44.00998671,68.36130096,0.964706,35325
662,133.9215777,44.92025178,68.36130096,0.964541,35490
663,11.15371958,44.82930933,68.36130096,0.964527,35504
664,138.7091551,45.43813993,68.36130096,0.964358,35673
665,42.28485212,45.73211592,68.36130096,0.964305,35726
666,43.36393606,45.85967891,68.36130096,0.964252,35779
667,26.88520509,45.48461081,68.36130096,0.964219,35812
668,19.56787939,45.48371656,68.36130096,0.964195,35836
669,35.8737597,45.3698575,68.36130096,0.964151,35880
670,25.72884556,45.44180073,68.36130096,0.964119,35912
671,34.05307751,45.53173692,68.36130096,0.964077,35954
672,38.88712373,45.39457176,68.36130096,0.964031,36000
673,34.61318923,45.50915544,68.36130096,0.963988,36043
674,28.29010111,45.51033545,68.36130096,0.963953,36078
675,45.62624527,45.03461602,68.36130096,0.963897,36134
676,23.68769696,45.12613717,68.36130096,0.963868,36163
677,30.7108324,45.12952169,68.36130096,0.96383,36201
678,151.767149,46.22396912,68.36130096,0.963647,36384
679,7.439548286,46.21267264,68.36130096,0.963637,36394
680,22.38194495,45.61848104,68.36130096,0.96361,36421
681,18.44042486,45.60184056,68.36130096,0.963587,36444
682,80.96327628,46.0864852,68.36130096,0.963489,36542
683,27.88392329,46.27666113,68.36130096,0.963455,36576
684,10.2313313,45.96124205,68.36130096,0.963442,36589
685,33.33168885,46.09179414,68.36130096,0.963401,36630
686,46.53221203,46.19035374,68.36130096,0.963344,36687
687,20.74252595,46.29857209,68.36130096,0.963318,36713
688,12.37130839,46.11810844,68.36130096,0.963302,36729
689,43.79980174,46.18282745,68.36130096,0.963249,36782
690,52.34586275,46.15175808,68.36130096,0.963186,36845
691,14.75895415,45.82400998,68.36130096,0.963168,36863
692,26.18848665,45.42446454,68.36130096,0.963136,36895
693,88.67716357,45.7487993,68.36130096,0.963028,37003
694,54.26776193,46.08285217,68.36130096,0.96296,37071
695,51.27356505,46.16735044,68.36130096,0.962896,37135
696,13.84923854,46.03128202,68.36130096,0.962879,37152
697,15.65596986,45.77568209,68.36130096,0.962859,37172
698,52.75656472,46.03167224,68.36130096,0.962796,37235
699,15.30442829,46.03785619,68.36130096,0.962777,37254
700,66.45795794,46.50773144,68.36130096,0.962696,37335
701,14.17615113,46.18372491,68.36130096,0.962678,37353
702,14.20759355,45.673978,68.36130096,0.96266,37371
703,22.25606547,44.81204802,68.36130096,0.962632,37399
704,50.9864339,45.19727395,68.36130096,0.96257,37461
705,43.72543698,45.31068285,68.36130096,0.962516,37515
706,45.44493189,45.64041535,68.36130096,0.96246,37571
707,14.62386967,45.59738318,68.36130096,0.962442,37589
708,64.8745064,46.01523026,68.36130096,0.962364,37667
709,153.683908,47.36350879,68.36130096,0.962179,37852
710,16.45091492,47.00854431,68.36130096,0.962159,37872
711,35.30028402,46.99186051,68.36130096,0.962117,37914
712,87.69446314,47.2992375,68.36130096,0.962012,38019
713,37.72782913,47.43972911,68.36130096,0.961967,38064
714,54.03204,47.52861857,68.36130096,0.9619,38131
715,36.08714834,46.71860981,68.36130096,0.961857,38174
716,151.0556513,48.05539476,68.36130096,0.961674,38357
717,102.3896282,48.70012698,68.36130096,0.961551,38480
718,29.46252563,48.70278436,68.36130096,0.961516,38515
719,7.322608448,48.15095468,68.36130096,0.961506,38525
720,55.11183764,48.47185264,68.36130096,0.96144,38591
721,33.12835219,48.29922051,68.36130096,0.961401,38630
722,51.90021587,46.57204025,68.36130096,0.961337,38694
723,80.31255297,45.58824549,68.36130096,0.961239,38792
724,16.10849493,45.38920069,68.36130096,0.961219,38812
725,42.71020541,44.95590692,68.36130096,0.961168,38863
726,47.55216575,45.16393741,68.36130096,0.96111,38921
727,74.98576907,45.43382881,68.36130096,0.961017,39014
728,18.46321592,45.48024099,68.36130096,0.960995,39036
729,95.65638902,46.21113913,68.36130096,0.960879,39152
730,172.9011916,47.33488167,68.36130096,0.960672,39359
731,40.51092618,47.46454786,68.36130096,0.960623,39408
732,60.66311947,47.88880495,68.36130096,0.960548,39483
733,11.35331988,47.30107437,68.36130096,0.960534,39497
734,69.14110072,47.7351642,68.36130096,0.96045,39581
735,54.04277994,47.41992341,68.36130096,0.960386,39645
736,28.32628262,47.5558132,68.36130096,0.960352,39679
737,68.13403603,45.85079842,68.36130096,0.960268,39763
738,122.1095033,46.43142322,68.36130096,0.960122,39909
739,19.56490884,46.42874719,68.36130096,0.960098,39933
740,13.48109843,46.09268507,68.36130096,0.960081,39950
741,36.41934851,46.11605033,68.36130096,0.960037,39994
742,25.68142882,45.48123283,68.36130096,0.960005,40026
743,7.931062367,45.05151113,68.36130096,0.959995,40036
744,45.16853136,45.24803024,68.36130096,0.959941,40090
745,40.63718898,44.90016677,68.36130096,0.959891,40140
746,41.86546799,45.22273109,68.36130096,0.959841,40190
747,9.156403311,45.02417924,68.36130096,0.959829,40202
748,36.27114631,45.29925487,68.36130096,0.959784,40247
749,43.36688326,45.21043298,68.36130096,0.95973,40301
750,54.79361256,45.5487071,68.36130096,0.959664,40367
751,77.27376567,45.94465898,68.36130096,0.95957,40461
752,16.83839189,45.56522683,68.36130096,0.959548,40483
753,28.18617434,45.43248604,68.36130096,0.959513,40518
754,32.26588689,45.41609966,68.36130096,0.959473,40558
755,32.79327884,45.3001266,68.36130096,0.959432,40599
756,50.05664753,45.70537424,68.36130096,0.959372,40659
757,249.8776168,48.00622144,68.36130096,0.959072,40959
758,47.08518227,48.37087436,68.36130096,0.959016,41015
759,35.90812937,48.19266695,68.36130096,0.958971,41060
760,160.4441847,49.00058927,68.36130096,0.958776,41255
761,15.71777176,48.86175844,68.36130096,0.958756,41275
762,55.04018073,48.07294447,68.36130096,0.958689,41342
763,16.23910526,48.12379833,68.36130096,0.958669,41362
764,14.82045808,46.88491136,68.36130096,0.95865,41381
765,38.62146865,46.84827752,68.36130096,0.958603,41428
766,20.78570607,46.62249522,68.36130096,0.958577,41454
767,170.7436512,48.06107969,68.36130096,0.958373,41658
768,7.733602012,47.94273691,68.36130096,0.958363,41668
769,81.29301531,48.39692947,68.36130096,0.958264,41767
770,9.67436624,48.23638467,68.36130096,0.958252,41779
771,29.49854731,48.19083937,68.36130096,0.958215,41816
772,33.39882984,48.13595643,68.36130096,0.958174,41857
773,17.71652259,47.96698977,68.36130096,0.958152,41879
774,12.09324952,47.80502125,68.36130096,0.958137,41894
775,90.89769551,48.25773575,68.36130096,0.958028,42003
776,36.23410549,48.38319984,68.36130096,0.957984,42047
777,13.81547887,48.2142463,68.36130096,0.957967,42064
778,53.69193032,47.23349412,68.36130096,0.957902,42129
779,13.29472238,47.29204586,68.36130096,0.957885,42146
780,7.189453921,47.14012095,68.36130096,0.957876,42155
781,12.70879063,47.08280461,68.36130096,0.95786,42171
782,135.5046371,47.62821821,68.36130096,0.957693,42338
783,29.50248041,47.64440379,68.36130096,0.957656,42375
784,38.85803867,47.93067086,68.36130096,0.957609,42422
785,88.23970152,48.47975099,68.36130096,0.9575,42531
786,14.67936257,48.16122249,68.36130096,0.957482,42549
787,139.7010704,49.35080794,68.36130096,0.957315,42716
788,41.5181982,49.64227683,68.36130096,0.957264,42767
789,19.00860059,49.39436482,68.36130096,0.95724,42791
790,13.36341408,49.00454034,68.36130096,0.957223,42808
791,18.7345495,49.04429629,68.36130096,0.9572,42831
792,71.86964473,49.50110787,68.36130096,0.957113,42918
793,18.3638214,48.79797445,68.36130096,0.95709,42941
794,121.8385143,49.47368197,68.36130096,0.95694,43091
795,42.85532373,49.38949956,68.36130096,0.956887,43144
796,89.98636556,50.15087083,68.36130096,0.956778,43253
797,32.67514241,50.32106256,68.36130096,0.956738,43293
798,18.89330238,49.98242993,68.36130096,0.956714,43317
799,20.60094788,50.03539513,68.36130096,0.95669,43341
800,12.45424358,49.49535798,68.36130096,0.956674,43357
801,12.18989485,49.47549542,68.36130096,0.956659,43372
802,12.01128128,49.4535323,68.36130096,0.956643,43388
803,10.29124497,49.33388409,68.36130096,0.95663,43401
804,20.07000417,49.0247198,68.36130096,0.956606,43425
805,31.33185438,48.90078397,68.36130096,0.956569,43462
806,35.25293713,48.79886402,68.36130096,0.956525,43506
807,26.49300854,48.91755541,68.36130096,0.956492,43539
808,21.3847822,48.48265817,68.36130096,0.956466,43565
809,29.45776567,47.24039675,68.36130096,0.95643,43601
810,57.35706142,47.64945821,68.36130096,0.95636,43671
811,12.8948565,47.42540394,68.36130096,0.956344,43687
812,65.32210842,47.20168039,68.36130096,0.956264,43767
